Time (CAT);Open;High;Low;Close;Volume 
2010-02-10 00:00:00;89,675;90,06;89,235;89,925;493870,3
2010-02-11 00:00:00;89,925;90,14;89,57;89,755;455151,2
2010-02-12 00:00:00;89,755;90,42;89,59;89,92;362846,53
2010-02-15 00:00:00;90,12;90,23;89,91;90;231200,47
2010-02-16 00:00:00;89,995;90,51;89,71;90,13;343121,6
2010-02-17 00:00:00;90,125;91,375;90,12;91,24;445193,61
2010-02-18 00:00:00;91,235;91,815;90,57;91,795;448125,26
2010-02-19 00:00:00;91,79;92,145;91,47;91,5;423796,63
2010-02-22 00:00:00;91,43;91,9;91,02;91,135;383977,44
2010-02-23 00:00:00;91,135;91,29;89,92;90,21;394436,57
2010-02-24 00:00:00;90,205;90,36;89,76;90,13;340644,78
2010-02-25 00:00:00;90,13;90,315;88,8;89,065;415949,4
2010-02-26 00:00:00;89,065;89,5;88,74;88,935;348523,2
2010-03-01 00:00:00;88,845;89,475;88,81;89,125;365342,26
2010-03-02 00:00:00;89,115;89,37;88,55;88,845;364649,58
2010-03-03 00:00:00;88,84;88,99;88,32;88,45;380801,44
2010-03-04 00:00:00;88,45;89,25;88,135;89,015;316922,32
2010-03-05 00:00:00;89;90,585;88,975;90,26;317645,76
2010-03-08 00:00:00;90,445;90,675;90,15;90,3;452486,26
2010-03-09 00:00:00;90,295;90,325;89,63;89,965;505379,48
2010-03-10 00:00:00;89,95;90,82;89,84;90,5;443895,37
2010-03-11 00:00:00;90,5;90,71;90,205;90,5;430740,5
2010-03-12 00:00:00;90,495;91,085;90,165;90,54;454001,05
2010-03-14 23:00:00;90,823;90,824;90,35;90,515;392843,66
2010-03-15 23:00:00;90,515;90,73;89,96;90,295;487133,75
2010-03-16 23:00:00;90,29;90,71;90,03;90,295;496476,61
2010-03-17 23:00:00;90,295;90,8;89,75;90,375;487048,34
2010-03-18 23:00:00;90,365;90,715;90,325;90,525;373911,21
2010-03-21 23:00:00;90,491;90,77;89,83;90,12;360248,5
2010-03-22 23:00:00;90,115;90,465;90,055;90,39;388209,97
2010-03-23 23:00:00;90,39;92,4;90,345;92,29;486231,43
2010-03-24 23:00:00;92,29;92,95;91,76;92,72;435594,77
2010-03-25 23:00:00;92,71;92,89;92,3;92,49;368339,41
2010-03-28 23:00:00;92,44;92,78;92,33;92,455;470835,01
2010-03-29 23:00:00;92,455;93,02;92,12;92,755;490704,49
2010-03-30 23:00:00;92,745;93,635;92,745;93,45;546054,03
2010-03-31 23:00:00;93,45;94,04;93,28;93,81;457965,44
2010-04-01 23:00:00;93,805;94,69;93,57;94,605;217620,94
2010-04-04 23:00:00;94,65;94,775;94,08;94,35;252692,05
2010-04-05 23:00:00;94,35;94,38;93,655;93,78;494479,71
2010-04-06 23:00:00;93,78;94,265;93,145;93,34;506666,76
2010-04-07 23:00:00;93,34;93,48;92,825;93,375;444263,16
2010-04-08 23:00:00;93,37;93,78;93,105;93,16;407708,63
2010-04-11 23:00:00;92,93;93,605;92,89;93,23;524244,61
2010-04-12 23:00:00;93,23;93,41;92,57;93,19;541156,6
2010-04-13 23:00:00;93,185;93,725;92,825;93,215;553547,76
2010-04-14 23:00:00;93,215;93,52;92,87;93,025;492837,82
2010-04-15 23:00:00;93,025;93,135;91,895;92,155;505903,98
2010-04-18 23:00:00;91,84;92,465;91,595;92,385;560922,29
2010-04-19 23:00:00;92,38;93,39;92,38;93,21;471002,54
2010-04-20 23:00:00;93,205;93,44;92,93;93,18;487821,1
2010-04-21 23:00:00;93,17;93,61;92,74;93,48;612873,7
2010-04-22 23:00:00;93,48;94,32;93,31;93,945;479538,15
2010-04-25 23:00:00;93,998;94,355;93,925;93,955;437456,38
2010-04-26 23:00:00;93,945;94,03;92,81;93,25;557227,11
2010-04-27 23:00:00;93,25;94,315;92,99;94,02;613126,49
2010-04-28 23:00:00;94,02;94,26;93,85;94,01;371598,63
2010-04-29 23:00:00;94,01;94,58;93,815;93,815;391095,52
2010-05-02 23:00:00;93,83;94,79;93,83;94,525;339284,58
2010-05-03 23:00:00;94,525;94,975;94,315;94,53;558195,16
2010-05-04 23:00:00;94,53;94,98;93,535;93,805;557030,63
2010-05-05 23:00:00;93,805;93,97;88,1;90,565;546862,77
2010-05-06 23:00:00;90,555;93,23;90;91,56;469379,37
2010-05-09 23:00:00;92,42;93,535;91,718;93,28;542715,67
2010-05-10 23:00:00;93,27;93,385;92,21;92,63;555315,82
2010-05-11 23:00:00;92,63;93,28;92,44;93,235;541686,75
2010-05-12 23:00:00;93,235;93,635;92,58;92,745;494717,8
2010-05-13 23:00:00;92,735;93,085;91,785;92,495;553695,24
2010-05-16 23:00:00;92,25;92,69;91,755;92,58;430277,76
2010-05-17 23:00:00;92,575;92,96;92,11;92,225;536895,56
2010-05-18 23:00:00;92,225;92,245;90,95;91,685;608635,38
2010-05-19 23:00:00;91,685;91,875;88,95;89,67;457649,02
2010-05-20 23:00:00;89,675;90,475;89,03;89,95;411854,48
2010-05-23 23:00:00;90,295;90,62;89,74;90,28;539863,5
2010-05-24 23:00:00;90,28;90,305;89,255;90,22;718390,47
2010-05-25 23:00:00;90,22;90,67;89,82;89,91;570727,17
2010-05-26 23:00:00;89,91;91,075;89,805;91,03;616242,5
2010-05-27 23:00:00;91,03;91,405;90,605;91,05;497839,62
2010-05-30 23:00:00;91,002;91,615;90,91;91,25;233845,57
2010-05-31 23:00:00;91,25;91,455;90,54;90,94;446796,43
2010-06-01 23:00:00;90,93;92,35;90,88;92,115;511441,42
2010-06-02 23:00:00;92,11;92,8;92,04;92,7;423224,9
2010-06-03 23:00:00;92,69;92,88;91,42;91,875;406848,74
2010-06-06 23:00:00;91,745;92,08;90,98;91,365;600556,22
2010-06-07 23:00:00;91,365;91,92;90,835;91,445;540804,7
2010-06-08 23:00:00;91,44;91,665;91,055;91,285;446001,31
2010-06-09 23:00:00;91,28;91,465;90,855;91,315;419089,7
2010-06-10 23:00:00;91,29;91,77;91,195;91,635;329587,87
2010-06-13 23:00:00;91,862;92,11;91,415;91,57;362643,58
2010-06-14 23:00:00;91,565;91,69;91,075;91,45;423636,43
2010-06-15 23:00:00;91,455;91,825;91,085;91,43;356983,04
2010-06-16 23:00:00;91,43;91,435;90,51;90,995;339245,82
2010-06-17 23:00:00;90,995;91,07;90,445;90,7;287208,55
2010-06-20 23:00:00;90,29;91,475;90,25;91,1;349766,58
2010-06-21 23:00:00;91,1;91,1;90,33;90,56;331888,28
2010-06-22 23:00:00;90,555;90,58;89,725;89,8;269148,89
2010-06-23 23:00:00;89,8;89,975;89,22;89,6;327774,07
2010-06-24 23:00:00;89,595;89,77;89,215;89,235;340332,44
2010-06-27 23:00:00;89,275;89,465;89,065;89,355;316105,9
2010-06-28 23:00:00;89,35;89,41;88,28;88,59;312228,98
2010-06-29 23:00:00;88,585;88,76;88,36;88,43;293312,62
2010-06-30 23:00:00;88,43;88,56;86,965;87,58;414484,01
2010-07-01 23:00:00;87,575;88,205;87,325;87,735;356685,6
2010-07-04 23:00:00;87,695;88;87,63;87,76;228171,82
2010-07-05 23:00:00;87,75;87,975;87,345;87,515;398286,65
2010-07-06 23:00:00;87,505;87,77;87,015;87,69;478281,91
2010-07-07 23:00:00;87,69;88,64;87,645;88,34;351588,53
2010-07-08 23:00:00;88,335;88,7;88,315;88,61;312987,91
2010-07-11 23:00:00;88,725;89,15;88,38;88,605;374460,53
2010-07-12 23:00:00;88,595;88,86;88,025;88,725;424875,22
2010-07-13 23:00:00;88,725;89,105;88,07;88,38;436566
2010-07-14 23:00:00;88,38;88,485;87,23;87,375;461232,29
2010-07-15 23:00:00;87,37;87,505;86,265;86,56;401110,49
2010-07-18 23:00:00;86,518;87,215;86,47;86,69;370143,39
2010-07-19 23:00:00;86,675;87,565;86,645;87,5;406121,24
2010-07-20 23:00:00;87,495;87,5;86,865;87,04;336503,41
2010-07-21 23:00:00;87,04;87,205;86,335;86,94;372178,5
2010-07-22 23:00:00;86,93;87,5;86,735;87,45;333035,11
2010-07-25 23:00:00;87,452;87,71;86,82;86,875;326183,5
2010-07-26 23:00:00;86,875;87,975;86,825;87,895;423677,8
2010-07-27 23:00:00;87,88;88,115;87,25;87,46;420667,91
2010-07-28 23:00:00;87,46;87,51;86,565;86,775;415704,83
2010-07-29 23:00:00;86,775;86,975;85,945;86,455;404744,71
2010-08-01 23:00:00;86,316;86,88;86,225;86,49;402642,86
2010-08-02 23:00:00;86,49;86,65;85,67;85,78;380061,22
2010-08-03 23:00:00;85,795;86,38;85,325;86,26;402422,56
2010-08-04 23:00:00;86,26;86,45;85,71;85,815;366118,91
2010-08-05 23:00:00;85,815;86,18;85,02;85,495;317455,76
2010-08-08 23:00:00;85,375;85,945;85,275;85,92;387924,14
2010-08-09 23:00:00;85,92;86,235;85,17;85,435;447768,92
2010-08-10 23:00:00;85,435;85,465;84,725;85,315;515190,06
2010-08-11 23:00:00;85,315;85,98;84,93;85,9;473347,98
2010-08-12 23:00:00;85,9;86,37;85,565;86,18;377591,91
2010-08-15 23:00:00;86,175;86,235;85,21;85,335;389802,1
2010-08-16 23:00:00;85,335;85,675;85,11;85,52;423404,46
2010-08-17 23:00:00;85,52;85,68;85,185;85,45;310594
2010-08-18 23:00:00;85,44;85,915;84,885;85,38;413036,47
2010-08-19 23:00:00;85,38;85,82;85,19;85,605;318015,12
2010-08-22 23:00:00;85,559;85,7;85,095;85,15;340143,3
2010-08-23 23:00:00;85,15;85,19;83,59;83,89;425849,94
2010-08-24 23:00:00;83,895;84,83;83,89;84,565;402874,23
2010-08-25 23:00:00;84,565;84,88;84,325;84,44;325259,46
2010-08-26 23:00:00;84,44;85,45;84,265;85,215;401588,58
2010-08-29 23:00:00;85,338;85,9;84,5;84,61;369799,03
2010-08-30 23:00:00;84,61;84,66;83,82;84,185;393278,1
2010-08-31 23:00:00;84,185;84,66;83,67;84,44;378691,33
2010-09-01 23:00:00;84,44;84,55;83,995;84,27;302689,86
2010-09-02 23:00:00;84,27;85,215;84,16;84,305;277800,42
2010-09-05 23:00:00;84,165;84,49;84,04;84,195;219835,1
2010-09-06 23:00:00;84,195;84,255;83,515;83,83;408948,81
2010-09-07 23:00:00;83,825;84,04;83,34;83,87;489528,43
2010-09-08 23:00:00;83,855;84,025;83,49;83,775;464241,39
2010-09-09 23:00:00;83,775;84,38;83,75;84,155;398143,63
2010-09-12 23:00:00;84,214;84,36;83,5;83,7;376164,58
2010-09-13 23:00:00;83,7;83,75;82,92;83,025;407012,33
2010-09-14 23:00:00;83,025;85,77;82,875;85,735;447068,93
2010-09-15 23:00:00;85,725;85,93;85,225;85,78;383753,9
2010-09-16 23:00:00;85,775;85,925;85,595;85,84;341266,81
2010-09-19 23:00:00;85,725;85,8;85,505;85,695;245688,85
2010-09-20 23:00:00;85,695;85,77;84,975;85,08;327051,65
2010-09-21 23:00:00;85,08;85,18;84,275;84,49;343736,35
2010-09-22 23:00:00;84,49;84,67;84,26;84,375;312572,25
2010-09-23 23:00:00;84,375;85,385;84,11;84,21;344065,04
2010-09-26 23:00:00;84,25;84,39;84,115;84,28;369867,1
2010-09-27 23:00:00;84,28;84,34;83,695;83,87;365668,2
2010-09-28 23:00:00;83,87;84,08;83,5;83,695;355652,65
2010-09-29 23:00:00;83,695;83,805;83,165;83,51;333642,08
2010-09-30 23:00:00;83,51;83,575;83,16;83,215;342051,06
2010-10-03 23:00:00;83,26;83,87;83,18;83,35;283030,83
2010-10-04 23:00:00;83,345;83,985;82,955;83,21;312681,4
2010-10-05 23:00:00;83,205;83,265;82,755;82,92;343383,18
2010-10-06 23:00:00;82,915;83,03;82,11;82,41;284109,4
2010-10-07 23:00:00;82,41;82,56;81,725;81,9;305002,8
2010-10-10 23:00:00;81,955;82,18;81,375;82,06;217920,4
2010-10-11 23:00:00;82,055;82,355;81,665;81,71;317074,82
2010-10-12 23:00:00;81,71;82,005;81,655;81,8;271209,55
2010-10-13 23:00:00;81,8;81,84;80,885;81,475;382359,85
2010-10-14 23:00:00;81,475;81,62;80,875;81,442;251906,95
2010-10-17 23:00:00;81,363;81,48;81,125;81,26;324685,8
2010-10-18 23:00:00;81,26;81,92;81,135;81,575;297052,21
2010-10-19 23:00:00;81,585;81,655;80,84;81,08;220185,09
2010-10-20 23:00:00;81,08;81,82;80,92;81,32;315359,38
2010-10-21 23:00:00;81,32;81,5;80,99;81,37;268403,65
2010-10-24 23:00:00;81,247;81,447;80,412;80,807;206841,5
2010-10-25 23:00:00;80,794;81,65;80,612;81,427;100106
2010-10-26 23:00:00;81,407;81,98;81,313;81,752;104465,3
2010-10-27 23:00:00;81,752;81,775;80,863;81,017;102144,4
2010-10-28 23:00:00;81,004;81,069;80,372;80,372;104940
2010-10-31 23:00:00;80,287;81,41;80,238;80,499;102798,4
2010-11-01 23:00:00;80,503;80,959;80,452;80,617;97890,2
2010-11-02 23:00:00;80,617;81,576;80,598;81,06;104787,7
2010-11-03 23:00:00;81,062;81,216;80,584;80,736;100403,4
2010-11-04 23:00:00;80,736;81,465;80,619;81,246;102716,3
2010-11-08 00:00:00;81,24;81,434;81,003;81,162;101083,5
2010-11-09 00:00:00;81,159;81,96;80,533;81,683;101273,8
2010-11-10 00:00:00;81,684;82,794;81,551;82,271;105084,5
2010-11-11 00:00:00;82,271;82,604;82,039;82,474;102383,8
2010-11-12 00:00:00;82,473;82,651;81,65;82,513;100643,3
2010-11-15 00:00:00;82,469;83,252;82,393;83,067;62156,4
2010-11-16 00:00:00;83,067;83,589;82,847;83,281;55808,4
2010-11-17 00:00:00;83,28;83,549;83,033;83,174;45516,9
2010-11-18 00:00:00;83,171;83,78;83,099;83,512;51454,1
2010-11-19 00:00:00;83,52;83,64;83,139;83,524;42413,2
2010-11-22 00:00:00;83,504;83,56;83,229;83,327;35668,2
2010-11-23 00:00:00;83,327;83,842;82,778;83,154;50435,5
2010-11-24 00:00:00;83,146;83,659;82,94;83,528;48185,4
2010-11-25 00:00:00;83,511;83,69;83,402;83,589;40849,5
2010-11-26 00:00:00;83,589;84,182;83,557;84,105;37121,9
2010-11-29 00:00:00;84,056;84,398;83,818;84,245;53687,3
2010-11-30 00:00:00;84,245;84,3;83,417;83,678;104709,1
2010-12-01 00:00:00;83,678;84,387;83,374;84,182;92830,8
2010-12-02 00:00:00;84,182;84,358;83,487;83,809;83829,6
2010-12-03 00:00:00;83,807;83,889;82,515;82,522;75735,2
2010-12-06 00:00:00;82,622;82,989;82,567;82,648;68239,5
2010-12-07 00:00:00;82,612;83,657;82,337;83,48;85125,5
2010-12-08 00:00:00;83,472;84,298;83,453;84,029;101828,9
2010-12-09 00:00:00;84,025;84,11;83,507;83,757;92701,1
2010-12-10 00:00:00;83,751;84,009;83,449;83,939;79691,9
2010-12-13 00:00:00;83,983;84,347;83,104;83,378;99195,7
2010-12-14 00:00:00;83,357;83,774;82,832;83,652;96704,1
2010-12-15 00:00:00;83,652;84,509;83,594;84,231;99383,2
2010-12-16 00:00:00;84,231;84,443;83,899;83,908;85694,9
2010-12-17 00:00:00;83,908;84,199;83,687;83,966;78208,9
2010-12-20 00:00:00;83,904;84,118;83,628;83,766;82136,9204
2010-12-21 00:00:00;83,773;83,9;83,497;83,737;73912,3573
2010-12-22 00:00:00;83,718;83,848;83,41;83,563;68541,9898
2010-12-23 00:00:00;83,563;83,574;82,854;82,908;56608,09496
2010-12-24 00:00:00;82,908;83,161;82,842;82,861;40130,01625
2010-12-27 00:00:00;82,753;82,975;82,65;82,791;47790,9438
2010-12-28 00:00:00;82,788;82,84;81,811;82,379;86581,91
2010-12-29 00:00:00;82,36;82,466;81,606;81,606;65471,05
2010-12-30 00:00:00;81,606;81,848;81,287;81,518;66714,24
2010-12-31 00:00:00;81,503;81,542;80,936;81,119;47652,88
2011-01-03 00:00:00;81,216;81,738;80,916;81,73;67181,19
2011-01-04 00:00:00;81,727;82,277;81,608;82,03;95853,52
2011-01-05 00:00:00;82,025;83,374;81,879;83,241;93147,54
2011-01-06 00:00:00;83,241;83,388;82,879;83,315;94718,35
2011-01-07 00:00:00;83,315;83,674;82,85;83,135;94528,74
2011-01-10 00:00:00;83,194;83,273;82,665;82,696;83030,36
2011-01-11 00:00:00;82,695;83,487;82,676;83,235;99447,43
2011-01-12 00:00:00;83,223;83,458;82,809;82,991;95164,71
2011-01-13 00:00:00;82,991;83,148;82,544;82,807;92215,96
2011-01-14 00:00:00;82,798;83,06;82,406;82,837;113177,41
2011-01-17 00:00:00;82,773;82,999;82,348;82,667;76695,91
2011-01-18 00:00:00;82,66;82,82;82,329;82,545;105501,49
2011-01-19 00:00:00;82,528;82,685;81,848;82,013;117602,53
2011-01-20 00:00:00;81,987;83,121;81,974;82,997;140529,77
2011-01-21 00:00:00;82,986;83,086;82,528;82,559;115573,17
2011-01-24 00:00:00;82,542;82,917;82,3;82,517;104260,06
2011-01-25 00:00:00;82,516;82,663;81,977;82,245;125184,22
2011-01-26 00:00:00;82,238;82,606;81,98;82,163;110498,43
2011-01-27 00:00:00;82,153;83,21;82,019;82,906;123900,4
2011-01-28 00:00:00;82,905;82,919;81,982;82,108;115540,45
2011-01-31 00:00:00;81,979;82,25;81,906;82,029;116554,81
2011-02-01 00:00:00;82,027;82,147;81,307;81,352;137900,79
2011-02-02 00:00:00;81,34;81,855;81,339;81,548;128069,33
2011-02-03 00:00:00;81,517;82,057;81,399;81,615;125041,39
2011-02-04 00:00:00;81,615;82,461;81,207;82,173;153550,37
2011-02-07 00:00:00;82,141;82,465;82,14;82,326;142407,24
2011-02-08 00:00:00;82,326;82,418;81,769;82,36;135356,01
2011-02-09 00:00:00;82,359;82,661;82,198;82,352;128796,34
2011-02-10 00:00:00;82,352;83,366;82,319;83,217;132587,88
2011-02-11 00:00:00;83,203;83,667;83,187;83,423;86164,87
2011-02-14 00:00:00;83,482;83,515;83,093;83,317;98357,57
2011-02-15 00:00:00;83,317;83,911;83,193;83,764;152824,72
2011-02-16 00:00:00;83,757;83,968;83,489;83,668;133933,36
2011-02-17 00:00:00;83,654;83,742;83,15;83,3;120201,93
2011-02-18 00:00:00;83,284;83,526;83,029;83,174;109663,61
2011-02-21 00:00:00;83,06;83,26;83,009;83,131;75179,16
2011-02-22 00:00:00;83,131;83,525;82,577;82,759;168891,88
2011-02-23 00:00:00;82,759;82,887;82,315;82,504;119274,44
2011-02-24 00:00:00;82,503;82,52;81,619;81,877;133498
2011-02-25 00:00:00;81,877;82,058;81,637;81,662;107695,7
2011-02-28 00:00:00;81,668;81,979;81,617;81,775;104104,12
2011-03-01 00:00:00;81,775;82,229;81,731;81,852;115663,14
2011-03-02 00:00:00;81,85;82,108;81,566;81,861;98304,85
2011-03-03 00:00:00;81,86;82,517;81,721;82,437;109982,38
2011-03-04 00:00:00;82,437;83,065;82,208;82,295;95459,04
2011-03-07 00:00:00;82,31;82,384;81,949;82,228;134573,93
2011-03-08 00:00:00;82,228;82,848;82,206;82,661;160768,93
2011-03-09 00:00:00;82,641;82,93;82,574;82,733;130622,69
2011-03-10 00:00:00;82,733;83,167;82,697;82,984;187964,17
2011-03-11 00:00:00;82,979;83,292;81,652;81,851;152706,12
2011-03-13 23:00:00;81,638;82,448;80,577;81,622;192429,85
2011-03-14 23:00:00;81,606;82,039;80,603;80,708;213795,43
2011-03-15 23:00:00;80,709;81,166;79,558;79,577;204518,66
2011-03-16 23:00:00;79,577;79,74;76,388;78,879;304306,47
2011-03-17 23:00:00;78,878;81,986;78,814;80,546;229285,7
2011-03-20 23:00:00;80,857;81,313;80,719;81,014;133995,87
2011-03-21 23:00:00;81,003;81,279;80,84;80,963;134818,12
2011-03-22 23:00:00;80,963;81,068;80,7;80,919;144894,79
2011-03-23 23:00:00;80,918;81,049;80,761;80,956;123093,6
2011-03-24 23:00:00;80,956;81,488;80,869;81,334;112506,12
2011-03-27 23:00:00;81,378;81,841;81,295;81,673;112930,39
2011-03-28 23:00:00;81,672;82,477;81,54;82,467;147787,09
2011-03-29 23:00:00;82,467;83,179;82,363;82,868;160393,69
2011-03-30 23:00:00;82,867;83,218;82,561;83,116;177502,47
2011-03-31 23:00:00;83,116;84,728;83,108;84,043;177756,31
2011-04-03 23:00:00;84,17;84,381;83,851;84,049;132959,85
2011-04-04 23:00:00;84,04;84,869;84,008;84,857;112213,62
2011-04-05 23:00:00;84,855;85,519;84,828;85,479;148445,1
2011-04-06 23:00:00;85,472;85,497;84,588;84,899;138264,96
2011-04-07 23:00:00;84,894;85,387;84,675;84,764;129546,01
2011-04-10 23:00:00;84,844;85,152;84,51;84,587;109711,75
2011-04-11 23:00:00;84,577;84,777;83,458;83,549;169716,89
2011-04-12 23:00:00;83,545;84,258;83,499;83,868;138211,35
2011-04-13 23:00:00;83,868;83,928;82,95;83,489;159058,72
2011-04-14 23:00:00;83,486;83,778;82,954;83,096;126867,3
2011-04-17 23:00:00;83,213;83,256;82,177;82,628;145226,65
2011-04-18 23:00:00;82,628;82,757;82,315;82,563;177244,3
2011-04-19 23:00:00;82,563;83,094;82,25;82,549;195427,93
2011-04-20 23:00:00;82,543;82,583;81,62;81,838;200545,53
2011-04-21 23:00:00;81,838;82,106;81,661;81,887;53603,91
2011-04-24 23:00:00;81,808;82,42;81,665;81,822;115856,7
2011-04-25 23:00:00;81,821;81,969;81,483;81,546;167496,65
2011-04-26 23:00:00;81,545;82,785;81,259;82,14;167325,08
2011-04-27 23:00:00;82,14;82,273;81,397;81,519;147954,82
2011-04-28 23:00:00;81,517;81,648;81,04;81,162;85546,42
2011-05-01 23:00:00;81,091;81,687;80,996;81,207;108698,75
2011-05-02 23:00:00;81,203;81,27;80,695;80,918;114266,51
2011-05-03 23:00:00;80,918;81,187;80,43;80,604;131269,08
2011-05-04 23:00:00;80,604;80,687;79,563;80,06;177435,35
2011-05-05 23:00:00;80,057;80,936;80,034;80,607;195278,58
2011-05-08 23:00:00;80,618;80,837;80,178;80,341;158520,22
2011-05-09 23:00:00;80,341;80,904;80,156;80,86;176003,85
2011-05-10 23:00:00;80,858;81,321;80,613;81,032;200370,41
2011-05-11 23:00:00;81,031;81,335;80,707;80,925;167579,85
2011-05-12 23:00:00;80,925;81,084;80,337;80,744;172273,68
2011-05-15 23:00:00;80,855;81,063;80,628;80,778;145854,07
2011-05-16 23:00:00;80,777;81,769;80,732;81,398;165849,53
2011-05-17 23:00:00;81,395;81,718;80,937;81,673;141609,9
2011-05-18 23:00:00;81,673;82,227;81,467;81,595;157884,29
2011-05-19 23:00:00;81,594;81,859;81,478;81,71;113093,36
2011-05-22 23:00:00;81,771;82,037;81,318;81,996;136483,24
2011-05-23 23:00:00;81,99;82,208;81,613;81,947;141144,13
2011-05-24 23:00:00;81,93;82,168;81,79;81,961;150806,49
2011-05-25 23:00:00;81,96;82,083;81,149;81,268;143889,6
2011-05-26 23:00:00;81,269;81,407;80,698;80,796;147004,81
2011-05-29 23:00:00;80,735;80,977;80,711;80,913;67480,48
2011-05-30 23:00:00;80,906;81,769;80,71;81,508;154814,79
2011-05-31 23:00:00;81,507;81,559;80,661;80,932;135033,54
2011-06-01 23:00:00;80,931;81,321;80,555;80,886;152321,76
2011-06-02 23:00:00;80,881;81,012;80,049;80,238;133417,84
2011-06-05 23:00:00;80,207;80,39;79,977;80,089;108733,14
2011-06-06 23:00:00;80,085;80,329;79,983;80,094;105374,1
2011-06-07 23:00:00;80,089;80,279;79,694;79,884;136517,11
2011-06-08 23:00:00;79,876;80,416;79,834;80,353;139401,91
2011-06-09 23:00:00;80,343;80,46;79,963;80,292;130511,62
2011-06-12 23:00:00;80,311;80,687;80,113;80,225;113017,3
2011-06-13 23:00:00;80,218;80,622;80,083;80,476;118634,3
2011-06-14 23:00:00;80,471;81,055;80,379;80,933;134355,94
2011-06-15 23:00:00;80,927;81,049;80,48;80,63;159646,54
2011-06-16 23:00:00;80,634;80,671;80,008;80,01;121216,83
2011-06-19 23:00:00;80,124;80,366;80,021;80,252;102405,13
2011-06-20 23:00:00;80,249;80,339;80,05;80,192;82776,59
2011-06-21 23:00:00;80,191;80,378;80,011;80,278;90962,87
2011-06-22 23:00:00;80,278;80,79;80,275;80,489;118932,04
2011-06-23 23:00:00;80,49;80,6;80,134;80,389;105958,85
2011-06-26 23:00:00;80,326;80,979;80,312;80,872;107117,93
2011-06-27 23:00:00;80,872;81,264;80,657;81,103;120899,65
2011-06-28 23:00:00;81,098;81,181;80,554;80,757;114298,13
2011-06-29 23:00:00;80,758;80,863;80,26;80,559;128487,94
2011-06-30 23:00:00;80,546;81,146;80,494;80,805;104890,92
2011-07-03 23:00:00;80,793;80,902;80,53;80,776;67270,06
2011-07-04 23:00:00;80,776;81,182;80,701;81,055;90207,39
2011-07-05 23:00:00;81,056;81,118;80,765;80,904;87005,01
2011-07-06 23:00:00;80,901;81,408;80,79;81,223;91432,97
2011-07-07 23:00:00;81,223;81,47;80,498;80,589;92530,98
2011-07-10 23:00:00;80,534;80,826;80,1;80,246;88788,51
2011-07-11 23:00:00;80,246;80,37;79,171;79,231;133187
2011-07-12 23:00:00;79,227;79,568;78,486;78,951;113143,62
2011-07-13 23:00:00;78,951;79,598;78,461;79,121;125834,2
2011-07-14 23:00:00;79,12;79,271;78,885;79,117;91266,11
2011-07-17 23:00:00;79,083;79,177;78,948;79,029;75858,79
2011-07-18 23:00:00;79,028;79,272;78,818;79,163;90233,9
2011-07-19 23:00:00;79,162;79,315;78,705;78,76;86703,98
2011-07-20 23:00:00;78,76;79,026;78,27;78,28;108832,77
2011-07-21 23:00:00;78,28;78,726;78,213;78,521;89226,31
2011-07-24 23:00:00;78,242;78,552;78,052;78,274;93194,67
2011-07-25 23:00:00;78,274;78,686;77,826;77,866;98197,09
2011-07-26 23:00:00;77,866;78,166;77,57;77,97;91164
2011-07-27 23:00:00;77,963;78,02;77,627;77,657;90223,44
2011-07-28 23:00:00;77,656;77,861;76,713;76,768;112777,04
2011-07-31 23:00:00;77,134;78,03;76,292;77,204;144976,9
2011-08-01 23:00:00;77,197;77,811;76,957;77,128;127341,1
2011-08-02 23:00:00;77,128;77,402;76,778;77,042;126955,07
2011-08-03 23:00:00;77,04;80,232;76,96;78,878;215503,86
2011-08-04 23:00:00;78,87;79,407;78,316;78,419;167185,64
2011-08-07 23:00:00;77,962;78,46;77,497;77,737;151502,76
2011-08-08 23:00:00;77,738;77,853;76,696;76,947;190906,97
2011-08-09 23:00:00;76,946;77,304;76,345;76,846;156075,99
2011-08-10 23:00:00;76,843;77,229;76,305;76,83;158427,85
2011-08-11 23:00:00;76,83;77,016;76,509;76,708;110206,34
2011-08-14 23:00:00;76,815;77,09;76,589;76,832;97212,6
2011-08-15 23:00:00;76,832;76,925;76,647;76,779;89456,03
2011-08-16 23:00:00;76,776;76,836;76,405;76,59;84805,88
2011-08-17 23:00:00;76,588;76,707;76,446;76,569;92741,54
2011-08-18 23:00:00;76,561;76,962;75,95;76,529;117819,99
2011-08-21 23:00:00;76,753;77,204;76,55;76,778;98889,39
2011-08-22 23:00:00;76,778;76,93;76,468;76,637;85575,84
2011-08-23 23:00:00;76,648;77,069;76,463;76,965;87351,9
2011-08-24 23:00:00;76,962;77,69;76,84;77,458;93315,54
2011-08-25 23:00:00;77,452;77,514;76,496;76,652;89504,53
2011-08-28 23:00:00;76,747;77,012;76,572;76,824;60637,08
2011-08-29 23:00:00;76,823;76,979;76,599;76,731;71598,62
2011-08-30 23:00:00;76,725;76,838;76,421;76,658;71555,92
2011-08-31 23:00:00;76,658;77,235;76,565;76,917;101461,78
2011-09-01 23:00:00;76,913;76,965;76,556;76,787;75167,94
2011-09-04 23:00:00;76,891;76,972;76,688;76,871;57257,8
2011-09-05 23:00:00;76,868;77,722;76,717;77,643;108971,84
2011-09-06 23:00:00;77,652;77,708;77,065;77,25;92760,19
